name,state,population,breast,colorectal,prostate,lung,melanoma,poverty,income,region,black_alone,white_alone,asian_alone,lat,lon
montgomery,in,38108,108.5,41.7,83.6,70,12.1,12.5,50889,east_north_central,0.8922011126272699,96.09530807179596,0.6297890206780729,40.040379,-86.8933
morgan,in,69504,132.2,51.9,108.9,83.9,21.3,12.7,56491,east_north_central,0.3740791896869245,97.34403775322284,0.6747813075506446,39.481548,-86.446212
noble,in,47587,116.2,41.6,89.2,69,14.6,13.6,48789,east_north_central,0.3572404228045475,96.72389518145712,0.6556412465589342,41.398599,-85.417467
orange,in,19579,115.4,58.5,70.1,85.4,18.5,16.8,39411,east_north_central,1.2768782879615914,96.61882629347771,0.5107513151846366,38.541779,-86.495069
owen,in,21038,96.6,50,86,85,22.6,15,42994,east_north_central,0.6416959787052001,97.52828215609848,0.49434356878030233,39.312812,-86.837652
perry,in,19301,124.7,39.1,77.5,101.2,13.7,14.2,45722,east_north_central,3.0879229055489352,94.74638619760634,0.2953214859333713,38.079649,-86.638032
pike,in,12554,123.4,49.3,102.2,66.6,22.8,12.3,45679,east_north_central,0.7965588657001752,97.35542456587542,0.995698582125219,38.398783,-87.232164
porter,in,167016,125.3,46.6,125.9,73.6,17.1,11.7,64530,east_north_central,3.5373856396991905,91.64331561048043,1.407649566508598,41.508838,-87.073319
posey,in,25527,108.8,42.8,119.8,60.3,23.5,9.6,58477,east_north_central,1.3475927449367338,97.10894347161829,0.47792533396012066,38.021892,-87.868471
pulaski,in,12910,111.5,48,122.4,71.1,22,14.3,44821,east_north_central,0.34856700232378,96.18125484120837,0.4027885360185902,41.041832,-86.698779
putnam,in,37626,119.8,49.2,66.7,95.1,14.1,13.2,51052,east_north_central,3.5640248764152447,93.85265507893477,0.8929995216073991,39.666262,-86.845
randolph,in,25403,119.3,47.7,133.9,83.1,22.6,18.1,41057,east_north_central,0.9290241310081486,96.53977876628744,0.19289060347203085,40.15764,-85.01131
ripley,in,28633,101.4,41.7,92,75.6,25.3,10.2,47495,east_north_central,0.3946495302622848,96.79740159955297,0.9953550099535501,39.103455,-85.262386
rush,in,16873,132.3,43.6,87.3,80.8,20.4,12.8,46910,east_north_central,1.2327386949564392,97.00112605938482,0.17187222189296508,39.619948,-85.465761
scott,in,23734,116.5,53.1,54,91.8,15.1,17,43650,east_north_central,0.24858852279430352,97.44248757057386,0.3960562905536361,38.68507,-85.747468
shelby,in,44404,133.5,47.6,99.2,81.8,22.6,12.6,49657,east_north_central,1.2904242861003514,94.25277002071886,0.655346365192325,39.523692,-85.7917
spencer,in,20777,113.5,43.3,99,77.9,21.5,10.5,50533,east_north_central,0.6353178996005198,96.55388169610627,0.1540164605092169,38.014059,-87.007706
st. joseph,in,267696,121.3,45.8,117.5,71.5,16,20.1,40978,east_north_central,12.9385571693264,79.12034546649932,2.102384794692487,41.616718,-86.289858
starke,in,23069,103.7,42.6,109,93.5,20.9,19.4,39552,east_north_central,0.4161428757206641,96.56682127530452,0.3034375135463176,41.280926,-86.647649
steuben,in,34279,99.7,39.1,99,71,16.9,12.3,46275,east_north_central,0.24796522652352754,97.2490446045684,0.4755097873333528,41.643868,-85.000765
sullivan,in,21026,95.3,50.5,93,81.8,12.6,18.3,41978,east_north_central,4.527727575382859,93.39389327499286,0.31865309616665083,39.088835,-87.41469
switzerland,in,10484,88.1,71.3,57.9,84.7,32.5,19.9,43243,east_north_central,0.6104540251812285,97.68218237314002,0.15261350629530712,38.826161,-85.036998
tippecanoe,in,183397,122.4,44.7,99.9,64,20.3,19.6,47808,east_north_central,4.68110165378932,84.05426479168143,7.591727236541492,40.388619,-86.894097
tipton,in,15447,129.6,56,65.5,73.3,17.3,10.3,53185,east_north_central,0.16831747264841068,96.42649058069529,0,40.311345,-86.051859
vanderburgh,in,181692,110.8,40.2,102.4,79.6,13.8,18.7,42014,east_north_central,8.995442837329106,86.01754617704687,1.058384518856086,38.025143,-87.585783
vermillion,in,15752,105,54.9,130,92.6,17.7,13.9,40813,east_north_central,0.3745556119857796,98.1018283392585,0.1015744032503809,39.853797,-87.463974
vigo,in,108099,133.1,46.8,112.4,80.4,18.2,23.9,39014,east_north_central,5.858518580190381,87.45501808527368,1.9038103960258652,39.430639,-87.389964
wabash,in,32177,101.7,47.1,120.3,64.3,24.4,14.2,45833,east_north_central,0.8360008701867794,95.6055567641483,0.11809677720110638,40.845693,-85.794006
warrick,in,61427,139.4,40.9,109.2,66.7,17.6,7.9,61820,east_north_central,1.5318996532469435,94.40311263776515,2.1847070506454815,38.092166,-87.272054
washington,in,27792,128,51.4,68.5,96.2,15.8,15.5,43981,east_north_central,0.046776050662061024,98.22610823258492,0.16191709844559585,38.599984,-86.105306
wayne,in,67423,111.3,44.2,113.1,85.2,20.3,23,36623,east_north_central,5.0012606973881315,89.75127182118861,0.8646900909185293,39.864416,-85.009876
wells,in,27836,114.6,34.7,82.1,52.4,24.7,11.8,49452,east_north_central,0.7220865066819946,96.88173588159218,0.6933467452220147,40.729187,-85.22122
whitley,in,33354,109.8,43.2,106.3,63.8,24.4,8.9,52673,east_north_central,0.3897583498231097,96.83995922528032,0.365773220603226,41.139375,-85.505118
adair,ky,19156,117.7,48.9,85,91.2,18.4,25,31710,east_south_central,3.095635832115264,94.82146585926081,0.2505742326164126,37.104156,-85.280649
allen,ky,20421,127.4,45.6,93.7,82.9,14.9,20.6,39798,east_south_central,1.518045149600901,96.47421771705598,0.35257822829440283,36.751317,-86.190419
anderson,ky,21867,137.6,51.1,129.7,95.1,24.1,11.4,52852,east_south_central,2.5517903690492525,95.40403347509947,0.3841404856633283,38.003911,-84.991009
barren,ky,43287,104.4,51,116.2,106.9,20.1,20.7,38370,east_south_central,4.091297618222561,92.82001524707186,0.4735832929054913,36.965581,-85.933663
bath,ky,12113,136.2,53.9,129.3,109,27.2,26.5,33752,east_south_central,1.5603071080657145,96.16114917856848,0.18987864278048378,38.144974,-83.742667
bell,ky,27676,83.9,57.7,96.2,99.5,20.4,35.7,25761,east_south_central,3.374765139471022,94.9848243965891,0.364937129643012,36.730648,-83.674095
boone,ky,125656,122,42.7,134.2,86,23.4,8.7,65274,east_south_central,2.7638950786273635,91.78153052779015,2.4344241421022472,38.969864,-84.727866
bourbon,ky,20004,100.2,39.9,128,93.4,26.9,16.5,40045,east_south_central,7.173565286942612,90.26694661067786,0.27494501099780044,38.206734,-84.217151
boyd,ky,48716,114.7,48.3,113.1,92.7,29.2,20.3,41443,east_south_central,2.6254208063059363,94.400197060514,0.3859101732490352,38.359572,-82.687726
boyle,ky,29650,141.8,44.8,133.5,77.6,29.5,17.2,43585,east_south_central,7.042158516020236,88.84317032040472,0.7925801011804384,37.624333,-84.866812
bracken,ky,8404,119.8,78.7,115.3,120.6,42.2,16.2,43222,east_south_central,0.023798191337458353,98.42931937172774,0.09519276534983341,38.688814,-84.09019
breathitt,ky,13476,101,69.9,90.6,105.7,22.4,33.9,26869,east_south_central,0.6010685663401603,97.69961412882161,0.4452359750667854,37.521617,-83.324085
breckinridge,ky,2e4,110.9,62.1,107.6,110.2,26.7,19.2,40107,east_south_central,1.765,95.725,0.38,37.773268,-86.429278
bullitt,ky,77727,142.5,55.7,109.5,90.9,30.3,10.2,57462,east_south_central,0.6252653518082519,96.33074735934746,0.5236275682838654,37.970076,-85.695857
caldwell,ky,12758,103.7,42.6,114.7,103.9,21.2,19,37317,east_south_central,6.113810942153942,92.53017714375294,0,37.145333,-87.867907
calloway,ky,38302,98.1,45.9,124.6,79.1,32.8,22.8,37977,east_south_central,3.6186099942561745,91.47564095869667,1.7048718082606653,36.621101,-88.272201
campbell,ky,91456,126.9,54.5,118.5,94.5,29.2,14.8,53321,east_south_central,3.3414975507347795,93.82872638208538,0.7544611616515046,38.946477,-84.379696
carroll,ky,10776,137.7,63.9,83.7,120.7,38.3,21,41792,east_south_central,2.5334075723830733,89.7271714922049,0.3619153674832962,38.667858,-85.12359
carter,ky,27292,132.6,54.1,119.8,103,16.3,22.5,34767,east_south_central,0.8903708046313938,97.96277297376521,0.1172504763300601,38.318173,-83.049537
casey,ky,15928,105,52.5,119.9,108.6,21.7,29.7,29303,east_south_central,0.6654947262682069,97.16850828729282,0.27624309392265195,37.32228,-84.928369
christian,ky,73936,102.7,48.4,121.8,84.9,21.5,18.1,41333,east_south_central,20.489342133737285,71.84862583856308,1.4877732092620646,36.894181,-87.490381
clark,ky,35706,132.9,54.3,109.8,93.4,31.7,17.1,45516,east_south_central,5.20920853638044,92.7351145465748,0.6049403461603092,37.970852,-84.147399
clay,ky,21160,119.6,55.5,157.4,118.6,17.2,42.8,24173,east_south_central,4.012287334593573,93.6531190926276,0.06143667296786389,37.159711,-83.714681
clinton,ky,10172,119.6,57.7,101.6,111.7,32.4,27.6,27443,east_south_central,0.7078254030672434,97.9748328745576,0.22611089264648054,36.727482,-85.136014
cumberland,ky,6780,99.7,59.9,96.6,96.4,39.7,26.2,30043,east_south_central,3.2890855457227137,94.6165191740413,0.39823008849557523,36.78653,-85.388449
daviess,ky,98724,110.7,43.9,151.1,110.2,27.2,15.3,46908,east_south_central,4.652364166767959,91.50054697945788,1.1527085612414407,37.731772,-87.087227
estill,ky,14406,131.1,55.3,94,124.6,24.8,28.1,30388,east_south_central,0.11800638622796057,97.94530056920728,0,37.692482,-83.96433
fayette,ky,311529,141.3,42.4,134.2,74,26.7,19,47959,east_south_central,14.547281312494182,75.83306851047575,3.4959827174998153,38.042324,-84.458726
fleming,ky,14543,142.6,66,109,90.5,28,23.2,35454,east_south_central,1.340851268651585,96.27999724953585,0.09626624492883173,38.37011,-83.696647
floyd,ky,38144,114.1,58.5,110,149.4,16.8,30.6,31229,east_south_central,0.7314387583892618,97.82141359060402,0.2988674496644295,37.557109,-82.745704
franklin,ky,49982,134.4,49.9,92.2,93,32,16.9,46309,east_south_central,10.301708615101436,82.78380216878077,1.7626345484374375,38.239148,-84.877068
garrard,ky,17051,139.3,64.7,99.6,97.8,28.7,19.3,42853,east_south_central,1.214005043692452,96.13512403964577,0.15834848395988504,37.639578,-84.537633
grant,ky,24705,129.6,54.4,131.1,95.8,12.5,20.1,43861,east_south_central,0.5909734871483505,94.87553126897389,0.08500303582270795,38.648812,-84.624614
graves,ky,37379,127.2,47.6,90.4,85.8,27.5,19.3,39960,east_south_central,4.521255250274218,90.90398352015838,0.4039701436635544,36.723138,-88.651206
grayson,ky,26092,121.4,70.2,86.9,129.7,25.4,25.1,32813,east_south_central,1.391231028667791,96.24405948183352,0.17629924881189638,37.460819,-86.343877
green,ky,11123,101.5,52.2,94,86.4,36,23.1,32309,east_south_central,2.238604692978513,95.2440888249573,0.3865863526027151,37.264108,-85.553105
greenup,ky,36255,108.3,47.9,104.1,107.4,24.9,19,44581,east_south_central,0.780581988691215,97.00730933664322,0.4192525168942215,38.545665,-82.922288
hardin,ky,107573,121.3,51.5,135.4,101.5,20.4,14.4,48327,east_south_central,11.603283351770425,79.70866295445883,2.1576046033856078,37.697924,-85.963372
harlan,ky,28031,89.1,56.9,86,127.6,20.4,30.5,25460,east_south_central,2.4437230209411007,95.5192465484642,0.4102600692090899,36.856974,-83.217952
harrison,ky,18629,90.7,50.5,106.3,95.8,20.6,17.4,42228,east_south_central,2.012990498684846,95.06146330989317,0.08588759461055344,38.441807,-84.331385
hart,ky,18510,88.4,49.8,79.2,114.5,21.5,27.9,33588,east_south_central,4.764991896272285,93.29011345218801,0.23230686115613183,37.299927,-85.884709
henderson,ky,46362,119.1,57.3,97.5,97.8,19.6,19.5,42492,east_south_central,7.219274405763341,88.3740994780208,0.3472671584487296,37.795898,-87.573161
henry,ky,15528,144.5,52.8,109.3,109.3,33.6,15.4,48245,east_south_central,3.4711488923235447,93.30242143225142,0,38.448468,-85.11893
hopkins,ky,46359,101.3,47.8,99.2,89.9,24.2,17.5,40782,east_south_central,6.315925710218081,90.08175327336656,0.5069134364416834,37.30882,-87.540842
jackson,ky,13357,124.3,63.3,128.3,118.3,21.2,30.3,28759,east_south_central,0.1422475106685633,99.38608969079883,0,37.419777,-84.005766
jefferson,ky,759724,139.1,51.1,133.6,89.6,21.9,16.1,47495,east_south_central,20.95695278811779,72.7223307411639,2.545529692361963,38.187191,-85.659158
jessamine,ky,51015,112.3,42.8,122.1,89,36,15.4,52011,east_south_central,3.751837694795648,91.76516710771342,1.3427423306870527,37.87203,-84.580933
johnson,ky,23280,120.2,64.3,104.9,113,17.5,25.7,34593,east_south_central,0.4424398625429553,97.68041237113403,0.738831615120275,37.846639,-82.83154
kenton,ky,163393,120.7,46.1,113,90.3,22.4,13.4,53949,east_south_central,4.374116394215174,90.3863690610981,1.2271027522598887,38.933456,-84.533341
knox,ky,31740,88.8,53.2,117.1,125,18.7,35.2,26220,east_south_central,1.4524259609325771,97.10144927536231,0.428481411468179,36.890666,-83.854044
laurel,ky,59950,107.7,53.2,132.8,89.1,27.8,22.2,35372,east_south_central,0.6171809841534612,97.0909090909091,0.5604670558798999,37.11067,-84.1178
lawrence,ky,15870,98.2,69.2,84.8,113.9,21.3,25.2,33469,east_south_central,0.4473850031505986,97.75047258979205,0.428481411468179,38.067879,-82.734755
letcher,ky,23382,93.7,66.7,78.1,118.5,18.3,27.1,31799,east_south_central,0.30792917628945343,98.36198785390471,0.19673252929603968,37.121192,-82.855282
lewis,ky,13646,89.5,46.3,128.3,112.6,21.2,27,30443,east_south_central,0.40304851238458156,98.60032243880991,0,38.531544,-83.378054
lincoln,ky,24424,111.7,60.5,111,98.5,30.8,23.1,35092,east_south_central,2.284638060923682,95.11955453652145,0.016377333770062234,37.455349,-84.660811
logan,ky,26757,118.2,50.5,163.2,103.5,24.9,19.7,39513,east_south_central,6.31984153679411,90.63796389729791,0.07100945546959674,36.859699,-86.878938
madison,ky,87324,134.1,44.2,138,91.6,31.5,19.8,44845,east_south_central,4.45696486647428,91.72850533644817,0.9630800238193394,37.720184,-84.277997
magoffin,ky,12887,92.6,54.7,103.7,109.7,22.2,29,29817,east_south_central,0.031039031582214636,99.85256459998448,0,37.706474,-83.064915
marion,ky,19497,111,60.5,126.3,100.8,19,18.5,39665,east_south_central,8.057649894855619,89.38298199723035,0.7590911422270092,37.552534,-85.269632
marshall,ky,31213,110.5,51.5,112.3,82.9,32.7,12.7,44157,east_south_central,0.5798865857174895,97.99762919296447,0.3011565693781437,36.883447,-88.329381
mason,ky,17229,131.3,65.8,125,123.7,24.2,20.7,42329,east_south_central,5.519763189970399,90.99193220732487,0.737129258807824,38.595173,-83.824245
mccracken,ky,65292,114.8,43.5,117,80.9,23.4,19.8,42069,east_south_central,11.14072168106353,85.38258898486798,0.7336273969245849,37.054081,-88.712722
meade,ky,28751,102.7,45.5,121,118.1,22.5,15.4,45984,east_south_central,3.523355709366631,91.99332197140969,0.7791033355361553,37.969839,-86.217179
mercer,ky,21411,130.4,60.5,127.7,93.3,28.3,16.4,43903,east_south_central,3.713044696651254,92.74671897622717,0.5137546121152679,37.811033,-84.874435
metcalfe,ky,9983,97.4,57.3,68,107.7,27.8,27.7,30899,east_south_central,1.6027246318741861,94.64088951217069,0.4407492737654012,36.990542,-85.629251
monroe,ky,10692,115.1,55.4,123.2,106.8,30.3,23.8,29900,east_south_central,2.57201646090535,96.05312383090161,0.1309390198279087,36.71218,-85.71652
montgomery,ky,27391,129.3,66.2,108.1,94.8,18.6,20,41326,east_south_central,2.975429885728889,94.34120696579168,0.018254171078091345,38.033533,-83.913102
muhlenberg,ky,31216,92.1,50.7,107,102.6,24.2,25.1,37048,east_south_central,5.298564838544336,92.50064069707842,0.38762173244490006,37.215792,-87.142042
nelson,ky,44875,130.4,46.5,115.3,90.4,36.5,14.7,49444,east_south_central,5.377158774373259,91.61225626740946,0.2139275766016713,37.805131,-85.465989
ohio,ky,24152,130.8,53.2,123.8,124.8,23.2,19.1,40622,east_south_central,2.2151374627360054,95.78088771116263,0.5299768135144087,37.478192,-86.84889
oldham,ky,63876,149,39.4,151.2,77.2,33,6.1,86580,east_south_central,4.111090237334836,90.95121798484564,1.2226814453002692,38.399442,-85.448366
owen,ky,10673,62.3,41.8,96.4,91.2,37,19.1,42134,east_south_central,1.7895624472969174,96.074205940223,0,38.519636,-84.82811
perry,ky,27818,120.9,56.1,107.8,139.7,17.8,26.9,32300,east_south_central,1.3839959738298944,96.38723128909339,0.7081745632324394,37.244293,-83.221482
pike,ky,62791,123.1,55.3,65.5,123,21.5,23,35071,east_south_central,0.8679587839021515,97.51716010256247,0.5144049306429266,37.469023,-82.395867
pulaski,ky,63772,119.1,56.3,112.4,93.6,28,25.2,34355,east_south_central,1.0992285015367247,96.30088440067742,0.6852537163645487,37.103927,-84.577176
rockcastle,ky,16893,134,45.5,146.7,118.1,16.7,25.6,33131,east_south_central,0.2071864085715977,97.7979044574676,0.02367844669389688,37.365178,-84.315941
rowan,ky,24302,103.6,56.1,94,92.4,21.9,24.7,37690,east_south_central,1.3208789400049379,96.59698790223027,0.3168463500946424,38.196256,-83.421076
russell,ky,17684,95.4,48.3,75.9,102.4,24.9,25.5,30985,east_south_central,0.24881248586292695,95.78149739877855,0.42411219181180726,36.991034,-85.058688
scott,ky,51348,131.7,46.7,149.5,87.3,20.3,10.5,61906,east_south_central,5.21928799563761,88.28776193814754,1.0652800498558854,38.291555,-84.583927
shelby,ky,44967,126.8,58,117.8,76.6,33.5,12.6,56808,east_south_central,7.2453132297017815,87.21062112215625,0.982943047123446,38.215436,-85.194774
simpson,ky,17856,124.6,57.8,112.2,106.5,22.2,18.5,39117,east_south_central,10.203853046594983,85.68548387096774,0.16801075268817203,36.741942,-86.582321
spencer,ky,17798,113.9,55.4,111,84.8,31.5,9.3,66711,east_south_central,1.7024384762332847,96.06697381728284,0.4382514889313406,38.032511,-85.327852
taylor,ky,25315,104,60.3,119.8,100.2,34.9,20.7,36599,east_south_central,4.495358483112779,91.64921983014024,0.513529527947857,37.366456,-85.327839
trigg,ky,14267,95.7,33.6,88.7,94.6,29.9,18.3,43416,east_south_central,8.775495899628513,90.05397070161912,0.44157846779280857,36.80632,-87.873371
warren,ky,121066,114.8,42.5,133,91.3,30.5,18.4,48137,east_south_central,9.197462541093287,82.13288619430723,3.235425305205425,36.993577,-86.423799
washington,ky,12017,113.6,50.2,134.3,80.5,34.2,16.8,42500,east_south_central,5.883331946409253,88.89905966547391,0.14146625613713906,37.75338,-85.174746
wayne,ky,20557,104.1,48.8,111.6,101.7,20,27.5,29878,east_south_central,2.3933453324901492,94.87279272267354,0.019458092134066254,36.801265,-84.828631
whitley,ky,35842,102.1,48,119.7,122.4,23.3,26.3,30878,east_south_central,0.9765080073656603,96.891914513699,0.426873500362703,36.758073,-84.145178
woodford,ky,25591,98.8,44.7,130.2,68.2,31.3,11,59233,east_south_central,4.700871400101598,89.859716306514,0.23445742643898246,38.042388,-84.743594
acadia parish,la,62372,120.7,57.6,132.5,79.6,14.2,19,38788,west_south_central,17.905470403386136,79.02103507984351,0.09780029500416854,30.290533,-92.411979
ascension parish,la,117009,116.2,40.6,178.1,68.6,23.9,11.1,70303,west_south_central,21.844473502038305,73.98405250878137,0.9033493150099565,30.203545,-90.911292
assumption parish,la,22973,109.3,56.5,131.4,77.8,13.2,18.2,44749,west_south_central,29.952552996996474,67.82309667870979,0.20894093065772865,29.900772,-91.062587
